,review_date,review_rating,review_text,verified_purchase,review_time,review_textlength,helpful_review
2106,4/23/2019,4,"Great fragrance that strikes just the right balance - although the wife complains that the small bottles are very difficult to pour accurately from. They probably are if you slurp in what you reckon is a full measure and, in fact, it is nearer two full measures. This is a really quick way to use up a small 540 ml bottle.but.if you use the cap as a measure as it is supposed to be..then you will find it is a very economical way to use the conditioner! Very cool fragrance which actually carries through to your clothes, making you smell like a Fresh Sky  if you know what such a thing smells like? Something else I really like about this conditioner is that the bottles are all made from recyclable plastic and the manufacturer is asking for customers to recycle the new bottles so they can go the same path third time around! Three Stars for the product and another one for being good and green.",False,2019-04-23 01:38:00,902,0
2107,4/23/2019,4,"Great price for these bottles, and you only need a small amount (half a cap) in the wash to soften clothes. The smell is nice but doesn't last - if you want something that lingers, try Lenor Unstoppables (but that won't soften clothes). That said, the softening effect is noticeable, even when handwashing delicate underwear. I like the ultra concentration which reduces the size of the bottles for storage.",False,2019-04-23 01:06:00,407,0
2108,4/23/2019,5,This is an ultra concentrated fabric conditioner. I was initially surprised at how small the bottles were but then I read on the side that you only need half a cap of the product so each bottle will last you a while. It is nice to be able to fit the bottles in my kitchen cupboard! I did find that half a cap was enough. I live in an area with very hard water and my clothes came out of the wash feeling soft and smelling lovely. I did really like the scent although it is nothing special (it just had that generic floral fabric conditioner scent that they all have).,False,2019-04-23 01:19:00,567,1
2109,4/23/2019,1,"Bought one of the smaller sized bottles of the same softener to compare quality and was disappointed to find this was much thinner than the kind you find in the shop. Has been heavily diluted so no real saving, will be going back to getting it in the shop and cancelling my subscription.",True,2019-04-23 21:50:00,287,0
2110,4/23/2019,5,Buy all the time no problem with this item,True,2019-04-23 14:01:00,42,1
2111,4/23/2019,5,Buy all the time no problem with this item,True,2019-04-23 06:57:00,42,0
2112,4/23/2019,5,Buy all the time no problem with this item,True,2019-04-23 06:35:00,42,2
2113,4/23/2019,5,Buy all the time no problem with this item,True,2019-04-23 21:39:00,42,2
2114,4/24/2019,5,"Perfect taste, not so salty flavour as other yeast based products. Buying again today. To be honest love it on toast!",False,2019-04-24 20:55:00,117,0
2115,4/24/2019,5,"okay, I have hair like most of us. for sure, less each year but that's only meant I care a bit more about doing right by it. This is probably the best shampoo I've ever owned and I only need to buy like 2 bottles a year. feels good. i got the conditioner too, which is equally as good and can be bought in the same size",True,2019-04-24 10:26:00,319,1
2116,4/24/2019,5,Love a pot noodle. Plenty of curry flavour. Brill as a snack anytime. Easy to prepare. Great value for money. Cheaper than the supermarkets. Definitely recommend,True,2019-04-24 18:54:00,161,4
2117,4/24/2019,5,"Our household normally use comfort, however I hadn't used the 'Fresh Sky' scent before, which I must say is really nice! Just don't go sniffing directly from the bottle as it's concentrated, the scent is much more intense that it really is. The ultra concentrated allows for a much smaller bottle and you don't need to use as much in the washing machine either (just half a lid worth); the smaller bottle of course makes the carbon footprint smaller; in addition, the bottle is made from 100% recycled plastic which is a bonus, and both the bottle and lid can be recycled back. Only downside is the sleeve isn't, so do make sure you remove this before throwing the bottle in the recycling; hopefully they will work on making the whole thing recyclable in the future. All in all, good value for money and great scent (though the latter is subjective).",False,2019-04-24 16:26:00,850,0
2118,5/11/2019,5,Lovely,True,2019-05-11 02:28:00,6,4
2119,4/24/2019,5,"This listing is for a pack of 8, concentrated fabric softeners, although I received a sample for review purposes. Note that the container is made from 100% recycled plastic and is suitable for further recycling, but you do need to remove the plastic wrap that holds the product information (once the bottle is used up, as you need it beforehand for dosing information). I found I needed to use a jar opener to remove the lid for the first time; I guess that is good when you are receiving this via the post as it means there is less chance of the lid coming loose and spilling contents into the parcel rather than onto your clothes. I like the scent, which transfers well to laundry and leaves it smelling floral without being overly sweet. It would be worth sniffing in a shop before committing to a large pack however, as not all laundry scents are to everyones taste. The softness is fantastic, particularly noticeable after laundry has been dried outside, which normally makes it feel stiff. A bottle will cover up to 36 loads (4-5 Kg), you will only manage 16 larger, 6-7 Kg loads. The bottle looks small, but the liquid is very concentrated, so do use the dosing cap rather than just pour into the machine as you will otherwise use too much (probably).",False,2019-04-24 07:04:00,1259,0
2120,4/25/2019,5,"my kids will not spend a whole week without Pot Noodles and this is their favourite flavour. Great big pots, larger than average and at a bargain price on Amazon.",True,2019-04-25 02:06:00,162,1
2121,4/24/2019,5,Love a pot noodle. Plenty of curry flavour. Brill as a snack anytime. Easy to prepare. Great value for money. Cheaper than the supermarkets. Definitely recommend,True,2019-04-24 04:54:00,161,0
2122,4/24/2019,4,"This is a lovely scent of fresh flowers (Fushia) and it really does make a good job of fragrancing up the clothes in the wash. The bottle is small as the liquid is a condensed type and this bottle is capable of 36 washes (apparently), however, I would say that to get a really fragrance you do have to use a little more than it says on the bottle....however, that may be down to my taste to be honest as I do like my laundry to be very fragrant. You put the liquid in the soap/conditioner drawer and measure a small amount out in the lid.",False,2019-04-24 07:55:00,538,0
2123,4/24/2019,5,"Shop bought is much more expensive than l paid for these, unless a special offer is on so this deal was excellent value for money. Full of flavour tasty snack anytime. Definitely recommend",True,2019-04-24 17:47:00,188,0
2124,4/25/2019,5,"Very very efficient !!!! An effective and nice fragrance. The best washing product I have. However, for towels and linen every third time use a pre-wash of at least 12 hours",True,2019-04-25 05:38:00,173,4
2125,5/13/2019,5,Really clean and fresh smelling fragrance that absolutely lasted all day long x kept me wonderful fresh and dry x I love dove and and all their products x especially the body wash and deodorants x,False,2019-05-13 21:21:00,196,0
2126,4/27/2019,2,"If I was a wild-eyed enthusiast and was asked to rate free Magnums as part of a promotion I'd perhaps err on the generous side. As a paying customer, however, these are nothing to write home about. There's an uncomfortable flavour clash, between the dark chocolate coating and the sickly sweet raspberry sauce which covers the core, that's difficult to describe. The core itself reminded me of the cheapest imaginable insipid, own brand raspberry ice-cream with little of the smooth creaminess you find in other Magnums. It's almost as if they rushed the product development process and ended up with bitter raspberry ripple on a stick. So, so disappointing when you consider what these could have been.",False,2019-04-27 07:56:00,703,2
2127,5/15/2019,1,"I have used this softener forever, but why has the colour changed and the smell? It is not as nice as it used to be, what\u2019s happened???",False,2019-05-15 03:06:00,140,0
2128,5/17/2019,5,My all time favourite softener I\u2019ve never smelt anything so nice and lasts for a long time very happy customer,False,2019-05-17 05:48:00,115,1
2129,4/29/2019,1,"They say its gluten free, i used one in a beef casserole, and spent the next day sat on the toilet, it contains barley, not good for coeliac people",False,2019-04-29 06:16:00,147,2
2130,5/1/2019,5,this was one of the first cream handwash##could not be cheaper##nice fragrance##softens hands##better than liquid##good name ##oh for the wings of a ##dove##one for kitchen - one for bathroom/ shower room##i recommend highly##5 stars##,False,2019-05-01 07:21:00,235,2
2131,4/29/2019,1,"They say its gluten free, i used one in a beef casserole, and spent the next day sat on the toilet, it contains barley, not good for coeliac people",False,2019-04-29 14:36:00,147,2
2132,5/20/2019,5,"I use this product all over, face included. Makes my skin feel soft, smooth and squeaky clean. Only downside is that i craved the smell of this so bad in both my pregnancies, I had to physically stop myself eating it.",False,2019-05-20 07:32:00,217,0
2133,5/21/2019,5,I bought this for the first time a couple of weeks ago. It smells amazing and the fragrance lasts ages. Will be buying this from now on.,False,2019-05-21 04:04:00,136,2
2134,5/4/2019,4,This is one my favourite scents however I\u2019ve recently noticed that the conditioner is no longer pink in colour and the scent has dramatically changed.. can someone please explain.. disappointing,False,2019-05-04 20:26:00,199,1
